,Borough,Block,Lot,BIN, Building,Agency,2010 Score *,2010Source EUI (kBtu/ft²)*,2010 GHG Emissions Intensity (kgCO2e/ft²)*,2014 Score *,2014 Source EUI (kBtu/ft²)*,2014 GHG Emissions Intensity (kgCO2e/ft²)*,BBL
1330,3.0,4449.0,1.0,3398623.0,K422,DOE,Not Available,Not Available,Not Available,36,160.2,5,3044490001
1331,3.0,4452.0,25.0,3098294.0,K346,DOE,32,158.2,8,67,114.1,5,3044520025
1332,3.0,4477.0,1.0,3098664.0,"K202 within (K202, K958)",DOE,35,121.3,4.8,47,108.1,4.3,3044770001
1333,3.0,4530.0,1.0,3346166.0,K224,DOE,52,148,4.8,69,126,4.7,3045300001
1334,3.0,4595.0,15.0,3323072.0,K398,DOE,68,95.1,4.4,62,100.9,4.9,3045950015
1335,3.0,4599.0,1.0,3099537.0,"K189 within (K189, K889)",DOE,58,143.1,5.9,78,116.4,5.1,3045990001
1336,3.0,4606.0,25.0,3099733.0,K232,DOE,51,120.3,4.8,56,114.8,4.9,3046060025
1337,3.0,4623.0,28.0,3100292.0,"K268 within (K268, K981)",DOE,45,132.9,5.8,75,98.9,4,3046230028
1338,3.0,4648.0,1.0,3101168.0,K219,DOE,74,119.7,4.4,72,121.5,5.5,3046480001
1339,3.0,4650.0,15.0,3101218.0,K860,DOE,22,203.1,6.8,35,172,6.4,3046500015
1340,3.0,4669.0,37.0,3101840.0,K252,DOE,63,127.3,7,47,147.4,8.1,3046690037
1341,3.0,4673.0,1.0,3102005.0,"K135 within (K135, K953)",DOE,64,159.1,6.4,84,124.4,5.7,3046730001
1342,3.0,4673.0,1.0,3102005.0,"K953 within (K135, K953)",DOE,64,159.1,6.4,84,124.4,5.7,3046730001
1343,3.0,4739.0,1.0,3104513.0,K244,DOE,36,144.6,5.4,21,165.5,6.4,3047390001
1344,3.0,4742.0,1.0,3104598.0,K415,DOE,90,93.2,3.7,88,104,4.4,3047420001
1345,3.0,4744.0,1.0,3104599.0,K285,DOE,55,120.3,5.9,81,91.6,3.5,3047440001
1346,3.0,4753.0,1.0,3104990.0,K233,DOE,65,90.6,3.3,35,129.6,5.2,3047530001
1347,3.0,4769.0,25.0,3105680.0,"K208 within (K208, K972)",DOE,65,120.5,4.4,68,117.5,5,3047690025
1348,3.0,4794.0,26.0,3106599.0,"K091 within (K091, K891)",DOE,66,107.4,4.3,59,112,4.9,3047940026
1349,3.0,4794.0,26.0,3106599.0,"K891 within (K091, K891)",DOE,66,107.4,4.3,59,112,4.9,3047940026
1350,3.0,4806.0,1.0,3107129.0,K391,DOE,86,90.8,3.8,91,80.7,3.2,3048060001
1351,3.0,4811.0,1.0,3107227.0,K470,DOE,55,135.1,5.1,64,132,5.5,3048110001
1352,3.0,4815.0,20.0,3107315.0,K397,DOE,51,179.1,7.2,44,188.3,8.3,3048150020
1353,3.0,4844.0,1.0,3107846.0,"K235 within (K235, K835, K980)",DOE,18,146,5.4,37,144.4,5.7,3048440001
1354,3.0,4844.0,1.0,3107846.0,"K835 within (K235, K835, K980)",DOE,18,146,5.4,37,144.4,5.7,3048440001
1355,3.0,4904.0,10.0,3327776.0,K181,DOE,49,148,5.4,26,161.4,6.3,3049040010
1356,3.0,4965.0,1.0,3112334.0,"K864 within (K864, K869)",DOE,86,85,2.6,58,118.6,5.5,3049650001
1357,3.0,4965.0,1.0,3112334.0,"K869 within (K864, K869)",DOE,86,85,2.6,58,118.6,5.5,3049650001
1358,3.0,4988.0,66.0,3113388.0,"K198 within (K198, K983)",DOE,48,126.9,4.8,50,124.9,5.1,3049880066
1359,3.0,4994.0,23.0,3113780.0,K269,DOE,59,127.2,5.3,58,127.6,5.1,3049940023
1360,3.0,5022.0,2.0,3114526.0,K395,DOE,2,243.2,7.5,3,225,7.3,3050220002
1361,3.0,5049.0,55.0,3115866.0,K092,DOE,90,89.8,3.4,73,115,5,3050490055
1362,3.0,5050.0,66.0,3378201.0,K002,DOE,47,157.4,4.8,29,160.4,5.7,3050500066
1363,3.0,5075.0,1.0,3116438.0,K249,DOE,66,143.3,7.2,70,136.4,7.1,3050750001
1364,3.0,5103.0,10.0,3336215.0,K465,DOE,86,135.1,5.4,89,124.7,5.4,3051030010
1365,3.0,5103.0,79.0,3117230.0,K006,DOE,52,159.6,4.8,47,165,5.9,3051030079
1366,3.0,5103.0,93.0,3338996.0,K877,DOE,92,98.1,3.7,86,97.2,3.9,3051030093
1367,3.0,5103.0,101.0,3117232.0,K884 (closed),DOE,52,132.8,3.9,Not Available,Not Available,0,3051030101
1368,3.0,5110.0,25.0,3117381.0,K246,DOE,13,175.5,6.3,10,183.9,7.2,3051100025
1369,3.0,5111.0,1.0,3117396.0,K399,DOE,46,218.6,7.4,50,208.9,7.7,3051110001
1370,3.0,5121.0,32.0,3117584.0,K735,DOE,Not Available,Not Available,Not Available,91,74.7,2.9,3051210032
1371,3.0,5144.0,64.0,3328235.0,K139,DOE,74,124.1,5.6,77,120.1,6,3051440064
1372,3.0,5232.0,1.0,3121072.0,K217,DOE,19,159.2,6,23,151.8,6,3052320001
1373,3.0,5257.0,1.0,3121871.0,K154,DOE,87,111.7,4.1,38,156.2,6.2,3052570001
1374,3.0,5319.0,1.0,3124019.0,K130,DOE,67,107.6,3.8,56,119.7,4.6,3053190001
1375,3.0,5322.0,69.0,3328370.0,K917,DOE,32,152,4.8,19,161.3,5.3,3053220069
1376,3.0,5323.0,32.0,3124109.0,K230,DOE,69,122.2,4.5,84,100.8,4.3,3053230032
1377,3.0,5334.0,64.0,3343470.0,K908,DOE,70,140.3,4.4,72,135.9,4.4,3053340064
1378,3.0,5362.0,21.0,3125676.0,K223,DOE,83,104.2,4.2,82,112.4,4.9,3053620021
1379,3.0,5371.0,1.0,3126001.0,"K179 within (K179, K921)",DOE,86,106.7,4.2,84,109.4,4.7,3053710001
1380,3.0,5391.0,1.0,3126842.0,K062,DOE,86,111.2,5,96,96.5,5.1,3053910001
1381,3.0,5416.0,48.0,3127692.0,"K839 within (K849, K839)",DOE,68,120.3,4.3,62,126.3,4.9,3054160048
1382,3.0,5416.0,48.0,3127692.0,"K849 within (K849, K839)",DOE,68,120.3,4.3,62,126.3,4.9,3054160048
1383,3.0,5445.0,1.0,3128909.0,K192,DOE,63,122.1,4.4,67,117.6,4.9,3054450001
1384,3.0,5492.0,1.0,3130809.0,K180,DOE,76,95.6,3.7,69,102.3,4.5,3054920001
1385,3.0,5495.0,1101.0,3253281.0,K121,DOE,80,139.2,5.2,90,117.6,4.9,3054951101
1386,3.0,5506.0,6.0,3131537.0,K505,DOE,93,102.5,5.1,93,98.1,5.1,3055060006
1387,3.0,5519.0,1.0,3132140.0,K048,DOE,58,141.7,5.1,65,131.2,5.6,3055190001
1388,3.0,5551.0,18.0,3133741.0,K227,DOE,72,101.9,3.8,77,97,4,3055510018
1389,3.0,5571.0,1.0,3134749.0,K205,DOE,88,78.3,2.8,71,111.7,4.4,3055710001
1390,3.0,5587.0,38.0,3328583.0,K781,DOE,82,144.2,7.2,92,117.6,5.1,3055870038
1391,3.0,5600.0,1.0,3135976.0,K164,DOE,75,113.5,4.5,68,121.8,5.1,3056000001
1392,3.0,5603.0,1.0,3136085.0,K131,DOE,69,94,4.7,84,104.2,5.6,3056030001
1393,3.0,5653.0,21.0,3138276.0,"K160 within (K160, K521)",DOE,88,115.8,4.4,51,146.4,5,3056530021
1394,3.0,5653.0,55.0,3398120.0,"K521 within (K160, K521)",DOE,88,115.8,4.4,51,146.4,5,3056530055
1395,3.0,5702.0,1.0,3140612.0,K105,DOE,72,113.2,4.3,57,142,6,3057020001
1396,3.0,5729.0,24.0,3141434.0,K310,DOE,Not Available,Not Available,Not Available,13,253.4,8.6,3057290024
1397,3.0,5735.0,32.0,3387646.0,K069,DOE,28,212,7.1,20,222.3,8,3057350032
1398,3.0,5745.0,29.0,3142008.0,K486,DOE,25,148.8,5.9,12,161.5,6.8,3057450029
1399,3.0,5774.0,1.0,3143190.0,K176,DOE,88,87.9,3.6,77,103.1,4.5,3057740001
1400,3.0,5799.0,38.0,3143927.0,K971,DOE,Not Available,Not Available,Not Available,59,147.5,5,3057990038
1401,3.0,5850.0,30.0,3144482.0,"K485 within (K485, K977)",DOE,26,210.1,7.3,27,198.4,7.5,3058500030
1402,3.0,5850.0,30.0,3144482.0,"K977 within (K485, K977)",DOE,26,210.1,7.3,27,198.4,7.5,3058500030
1403,3.0,5873.0,84.0,3145771.0,K940,DOE,100,69.3,1.8,100,63.3,1.7,3058730084
1404,3.0,5890.0,1.0,3146491.0,K102,DOE,81,119.8,4.4,85,110.6,4.9,3058900001
1405,3.0,5891.0,48.0,3146550.0,K331,DOE,Not Available,Not Available,Not Available,15,201.2,6.2,3058910048
1406,3.0,5899.0,1.0,3146921.0,"K170 within (K170, K954)",DOE,71,131.4,4.8,73,127.4,6.2,3058990001
1407,3.0,5923.0,1.0,3148031.0,K259,DOE,37,168.8,6.9,30,172.4,7.4,3059230001
1408,3.0,5973.0,1.0,3150481.0,K127,DOE,79,113.5,4.8,68,128.6,6.1,3059730001
1409,3.0,6013.0,1.0,3152318.0,"K490 within (K490, K934)",DOE,76,150.3,6.4,73,148.2,5.4,3060130001
1410,3.0,6013.0,1.0,3152318.0,"K934 within (K490, K934)",DOE,76,150.3,6.4,73,148.2,5.4,3060130001
1411,3.0,6043.0,1.0,3153416.0,K185,DOE,71,107.4,4.4,34,152.1,7.1,3060430001
1412,3.0,6062.0,141.0,3154079.0,K264,DOE,Not Available,Not Available,Not Available,28,203.7,6.6,3060620141
1413,3.0,6065.0,43.0,3154215.0,K989,DOE,55,237,8.2,69,186.9,6.6,3060650043
1414,3.0,6088.0,1.0,3154775.0,K104,DOE,90,97.2,4.3,82,106.3,5.2,3060880001
1415,3.0,6174.0,36.0,3157466.0,K247,DOE,94,112.6,4,90,126,5.1,3061740036
1416,3.0,6180.0,1.0,3157760.0,"K112 within (K112, K961)",DOE,96,95.9,3.4,79,136.4,5.5,3061800001
1417,3.0,6239.0,1.0,3160923.0,K186,DOE,81,119.6,4.7,81,118.8,5.1,3062390001
1418,3.0,6271.0,1.0,3162711.0,"K445 within (K445, K446)",DOE,80,129.5,4.6,67,141.1,5.5,3062710001
1419,3.0,6278.0,22.0,3162973.0,K201,DOE,85,92,3.6,82,99.6,4.1,3062780022
1420,3.0,6294.0,1.0,3163702.0,K204,DOE,68,119.6,4.4,46,145.8,5.6,3062940001
1421,3.0,6329.0,32.0,3165232.0,"K128 within (K128, K721)",DOE,52,117.1,5.1,67,101.5,4,3063290032
1422,3.0,6329.0,32.0,3165232.0,"K721 within (K128, K721)",DOE,52,117.1,5.1,67,101.5,4,3063290032
1423,3.0,6391.0,24.0,3167212.0,K229,DOE,14,221.3,6.9,21,197.3,6.5,3063910024
1424,3.0,6399.0,26.0,3167623.0,K163,DOE,81,110.6,3.9,87,98.9,4.2,3063990026
1425,3.0,6399.0,26.0,3392297.0,K807,DOE,Not Available,Not Available,2,23,191,6,3063990026
1426,3.0,6407.0,8.0,3167818.0,K200,DOE,29,106.5,4.1,89,101.5,4.1,3064070008
1427,3.0,6535.0,11.0,3171478.0,K099,DOE,88,93.7,3.7,83,101.8,4.5,3065350011
1428,3.0,6549.0,24.0,3172071.0,K226,DOE,56,102.9,3.7,61,113.3,5,3065490024
1429,3.0,6595.0,33.0,3174076.0,K096,DOE,78,97.9,3.8,74,103.3,4.4,3065950033
1430,3.0,6618.0,1.0,3396829.0,K237,DOE,4,267.1,7.8,24,190.4,5.4,3066180001
1431,3.0,6631.0,1.0,3175834.0,K177,DOE,63,103.5,3.8,77,101.7,4.2,3066310001
1432,3.0,6640.0,13.0,3176229.0,K238,DOE,77,107.5,4,75,109.5,4.5,3066400013
1433,3.0,6667.0,24.0,3177680.0,"K097 within (K097, K937)",DOE,6,229.3,13.2,42,147.4,7,3066670024
1434,3.0,6681.0,169.0,3178584.0,K215,DOE,83,119.3,4.8,75,133,5.7,3066810169
1435,3.0,6734.0,109.0,3180673.0,K525,DOE,87,123.7,5.5,86,123.4,5.8,3067340109
1436,3.0,6739.0,77.0,3180747.0,K997,DOE,73,257.5,6.9,82,220.8,6.4,3067390077
1437,3.0,6740.0,25.0,3180761.0,K199,DOE,98,60.7,1.9,79,101.3,4.2,3067400025
1438,3.0,6769.0,18.0,3182169.0,K197,DOE,95,61.4,2.5,60,105.5,4.8,3067690018
1439,3.0,6788.0,1.0,3182721.0,"K425 within (K425, K426)",DOE,63,153.9,8.3,69,142.5,8,3067880001
1440,3.0,6821.0,123.0,3184034.0,K255,DOE,70,110.8,5.9,63,118.9,6.7,3068210123
1441,3.0,6821.0,244.0,3184057.0,K234,DOE,71,126,4.6,57,144.4,6,3068210244
1442,3.0,6875.0,32.0,3185973.0,K101,DOE,82,113.5,4.6,94,126.9,5.6,3068750032
1443,3.0,6883.0,1.0,3186454.0,"K400 within (K400, K401)",DOE,91,105.4,5.5,94,93.8,3.9,3068830001
1444,3.0,6891.0,1.0,3186626.0,K281,DOE,94,75.4,3,90,82,4.2,3068910001
1445,3.0,6917.0,1.0,3187407.0,K212,DOE,27,109.3,5.7,70,105,5.9,3069170001
1446,3.0,6965.0,140.0,3188221.0,K239,DOE,74,84.4,3.6,39,117.3,6.7,3069650140
1447,3.0,7006.0,1.0,3188726.0,K188,DOE,87,101.4,4.2,70,128.5,6.8,3070060001
1448,3.0,7051.0,1.0,3189517.0,K329,DOE,50,133.9,6.1,70,109.4,5,3070510001
1449,3.0,7054.0,45.0,3189538.0,K288,DOE,38,147.5,7.2,81,97.1,5.3,3070540045
1450,3.0,7084.0,1.0,3190273.0,K228,DOE,47,115.5,4.4,95,115.3,4.7,3070840001
1451,3.0,7123.0,66.0,3192661.0,"K095 within (K095, K951)",DOE,73,109.1,5.2,65,119,6.3,3071230066
1452,3.0,7185.0,20.0,3194998.0,"K540 within (K540, K541)",DOE,83,118.1,5.7,78,122.8,6.5,3071850020
1453,3.0,7185.0,20.0,3194998.0,"K541 within (K540, K541)",DOE,83,118.1,5.7,78,122.8,6.5,3071850020
1454,3.0,7185.0,20.0,3385667.0,K722,DOE,77,111.5,3.4,69,117,3.9,3071850020
1455,3.0,7196.0,1.0,3195175.0,K216,DOE,86,85.5,3.3,75,106.4,4.6,3071960001
1456,3.0,7244.0,1.0,3196224.0,"K209 within (K209, K941)",DOE,77,113.3,4.3,82,110.1,4.6,3072440001
1457,3.0,7250.0,25.0,3196292.0,K303,DOE,96,89.7,3.9,93,95.5,4.6,3072500025
1458,3.0,7254.0,1.0,3196293.0,"K410 within (K410, K411)",DOE,83,118.1,4.5,88,107.4,4.5,3072540001
1459,3.0,7261.0,47.0,3196378.0,K620,DOE,87,103.7,5.3,86,103.8,5,3072610047
1460,3.0,7266.0,40.0,3196558.0,K090,DOE,68,100.6,4.6,86,80.1,4.1,3072660040
1461,3.0,7274.0,107.0,3196587.0,K370,DOE,41,174.9,6,44,158.7,5.5,3072740107
1462,3.0,7281.0,1.0,3196595.0,K100,DOE,70,115.3,6,58,129.1,7.6,3072810001
1463,3.0,7291.0,30.0,3196677.0,K153,DOE,82,96.2,3.5,77,103.5,4.3,3072910030
1464,3.0,7381.0,201.0,3201080.0,K206,DOE,66,103.2,4,53,117.5,5,3073810201
1465,3.0,7393.0,1.0,3201629.0,"K194 within (K194, K959)",DOE,66,102.8,3.9,80,103.7,4.2,3073930001
1466,3.0,7420.0,26.0,3203132.0,K254,DOE,25,165.3,5.3,38,160.8,6.4,3074200026
1467,3.0,7424.0,1.0,3203617.0,K014,DOE,86,83.4,4.4,94,84.8,4.7,3074240001
1468,3.0,7425.0,2.0,3203631.0,"K495 within (K495, K496)",DOE,86,88.7,4.2,90,100.9,5,3074250002
1469,3.0,7447.0,1.0,3386003.0,K286,DOE,22,129.3,6,56,123.8,6.3,3074470001
1470,3.0,7474.0,1.0,3205435.0,K052,DOE,86,97.2,3.7,84,101.3,4.1,3074740001
1471,3.0,7551.0,26.0,3205780.0,"K152 within (K152, K927)",DOE,42,143.4,4.9,28,161.2,6.2,3075510026
1472,3.0,7553.0,41.0,3205788.0,K405,DOE,100,58.9,1.6,100,55.7,1.5,3075530041
1473,3.0,7625.0,1.0,3208461.0,"K193 within (K193, K952)",DOE,67,113.4,4.1,79,98,3.8,3076250001
1474,3.0,7629.0,30.0,3208638.0,K240,DOE,82,89.5,4.4,61,113.3,5.9,3076290030
1475,3.0,7706.0,1.0,3212254.0,K222,DOE,80,102.3,3.7,70,114.6,4.9,3077060001
1476,3.0,7758.0,1.0,3214729.0,K251,DOE,61,110.6,5.3,35,129,6.9,3077580001
1477,3.0,7775.0,1.0,3215550.0,K852,DOE,92,79.8,2.4,63,120.3,6.2,3077750001
1478,3.0,7782.0,34.0,3215797.0,K995,DOE,68,170.6,4.5,78,151.7,4.2,3077820034
1479,3.0,7786.0,1.0,3215816.0,K119,DOE,87,103.3,4.5,92,92.4,4.4,3077860001
1480,3.0,7849.0,1.0,3218626.0,K203,DOE,66,87.3,3.3,81,93.5,4.1,3078490001
1481,3.0,7860.0,17.0,3345177.0,K729,DOE,83,88.6,3.7,99,50.8,1.3,3078600017
1482,3.0,7916.0,1.0,3221964.0,K855 (Leased),DOE,88,86.7,2.9,89,84.9,3.1,3079160001
1483,3.0,7998.0,5.0,3224139.0,K515,DOE,95,96.2,5.3,94,96.5,5.3,3079980005
1484,3.0,8018.0,1.0,3224947.0,K068,DOE,87,78.3,3.1,88,77.3,4,3080180001
1485,3.0,8034.0,1.0,3225637.0,"K276 within (K276, K923)",DOE,53,128.6,5.4,70,109.5,5.1,3080340001
1486,3.0,8034.0,1.0,3225637.0,"K923 within (K276, K923)",DOE,53,128.6,5.4,70,109.5,5.1,3080340001
1487,3.0,8129.0,60.0,3325418.0,K066,DOE,39,177,5.5,65,138.9,4.9,3081290060
1488,3.0,8158.0,40.0,3229156.0,K260,DOE,67,92.1,4.4,52,107,6.1,3081580040
1489,3.0,8160.0,22.0,3229159.0,K114,DOE,49,116.9,3.9,73,110,4,3081600022
1490,3.0,8182.0,52.0,3229624.0,K818,DOE,25,204.3,9.4,64,130.2,7.9,3081820052
1491,3.0,8188.0,1.0,3229773.0,K242,DOE,62,110.9,4.1,55,103.5,4.6,3081880001
1492,3.0,8215.0,12.0,3396940.0,K366,DOE,8,295.7,8.7,26,228.9,6.4,3082150012
1493,3.0,8222.0,1.0,3230949.0,"K500 within (K500, K501)",DOE,90,94.2,4.3,89,106.8,5.5,3082220001
1494,3.0,8227.0,1.0,3326732.0,K211,DOE,83,88.5,4.8,88,92,4.9,3082270001
1495,3.0,8230.0,1.0,3326733.0,K279,DOE,67,117.3,5.2,79,104.6,4.6,3082300001
1496,3.0,8256.0,1.0,3232559.0,K115,DOE,41,150.6,5.4,78,103.8,4.1,3082560001
1497,3.0,8329.0,250.0,3235262.0,"K272 within (K272, K922)",DOE,73,111.5,5.3,84,96.5,5.3,3083290250
1498,3.0,8388.0,2.0,3236496.0,K078,DOE,70,85.8,3.9,84,74.6,4,3083880002
1499,3.0,8393.0,1.0,3236665.0,K312,DOE,77,118.4,5,86,98.7,5.1,3083930001
1500,3.0,8464.0,1.0,3326821.0,"K236 within (K236, K975)",DOE,89,93.3,3.4,84,101.7,4,3084640001
1501,3.0,8484.0,1.0,3239388.0,K207,DOE,89,93.7,3.5,86,100,4.1,3084840001
1502,3.0,8496.0,100.0,3239889.0,K278,DOE,88,97.9,4.5,88,96.9,4.8,3084960100
1503,3.0,8590.0,650.0,3242369.0,K277,DOE,75,104.9,5.4,68,130.7,7.4,3085900650
1504,3.0,8666.0,610.0,3244470.0,"K253 within (K253, K964)",DOE,34,149.9,7.6,32,147.4,7.5,3086660610
1505,3.0,8712.0,56.0,3245498.0,K225,DOE,50,148.4,5.6,59,140.3,6.2,3087120056
1506,3.0,8752.0,35.0,3246519.0,K195,DOE,36,162.1,6.8,83,100.2,4.4,3087520035
1507,3.0,8767.0,26.0,3246958.0,K043,DOE,19,118.8,5.9,40,96.7,4.4,3087670026
1508,4.0,6.0,8.0,4538588.0,Q404,DOE,Not Available,Not Available,Not Available,5,233,7.8,4000060008
1509,4.0,18.0,1.0,4000019.0,Q768,DOE,45,197.2,5.3,29,216.2,6,4000180001
1510,4.0,21.0,30.0,4542629.0,Q312,DOE,Not Available,Not Available,Not Available,11,209.2,7,4000210030
1511,4.0,84.0,11.0,4441059.0,Q980,DOE,92,166.9,4.3,94,158,4.2,4000840011
1512,4.0,100.0,1.0,4000744.0,Q667,DOE,17,196.4,5.4,8,227.5,6.4,4001000001
1513,4.0,158.0,25.0,4436667.0,Q797,DOE,69,70.6,3.8,59,103.8,5.9,4001580025
1514,4.0,169.0,6.0,4540402.0,Q313,DOE,Not Available,Not Available,Not Available,Not Available,Not Available,2,4001690006
1515,4.0,185.0,1.0,4002387.0,Q150,DOE,36,182.4,7,56,151.9,5.8,4001850001
1516,4.0,206.0,3.0,4002915.0,"Q199 within (Q199, Q938)",DOE,54,112.4,5.6,67,138.4,7.7,4002060003
1517,4.0,226.0,1.0,4436685.0,Q610,DOE,85,97.6,4.9,90,103.2,5.2,4002260001
1518,4.0,228.0,20.0,4003259.0,Q600,DOE,39,160.4,5,44,161.1,5.5,4002280020
1519,4.0,249.0,1.0,4003442.0,Q520,DOE,7,176,4.6,2,310.7,9.9,4002490001
1520,4.0,274.0,1.0,4003517.0,Q735,DOE,60,109.9,3,85,103.7,2.8,4002740001
1521,4.0,282.0,1.0,4003540.0,Q891,DOE,71,127.1,3.6,41,149.4,4.7,4002820001
1522,4.0,343.0,1.0,4004156.0,Q204,DOE,78,87.9,3.2,96,73.4,3,4003430001
1523,4.0,344.0,1.0,4004170.0,Q112,DOE,1,493.1,24,68,108.8,4.7,4003440001
1524,4.0,354.0,1.0,4004331.0,Q076,DOE,93,79.9,2.6,98,69.2,2.6,4003540001
1525,4.0,363.0,1.0,4004419.0,Q111,DOE,56,113.2,6,72,97.1,3.9,4003630001
1526,4.0,404.0,1.0,4004874.0,Q450,DOE,83,129.7,6.2,65,150.6,8.1,4004040001
1527,4.0,417.0,2.0,4005022.0,Q800,DOE,93,159,4.8,93,144.1,4.5,4004170002
1528,4.0,417.0,16.0,4005026.0,Q451,DOE,96,115.7,4.2,42,123.9,4.5,4004170016
1529,4.0,423.0,5.0,4005057.0,Q894 (closed),DOE,100,6.9,0.2,Not Available,Not Available,0,4004230005
1530,4.0,438.0,26.0,4005184.0,Q725 (Leased),DOE,18,171.4,5.1,39,158.5,5.1,4004380026
1531,4.0,489.0,1.0,4005429.0,Q801,DOE,79,108.6,4.4,83,100.3,4.3,4004890001
1532,4.0,529.0,2.0,4467709.0,"Q452 within (Q452, Q453)",DOE,24,223.8,6.7,14,221.4,6.9,4005290002
1533,4.0,537.0,14.0,4006046.0,Q171,DOE,82,53.4,2.6,92,81.1,4.3,4005370014
1534,4.0,542.0,8.0,4440035.0,Q739,DOE,Not Available,Not Available,1.1,98,101.3,2.7,4005420008
1535,4.0,553.0,1.0,4006382.0,Q126,DOE,43,114.6,5.8,91,88.1,5.1,4005530001
1536,4.0,592.0,15.0,4007619.0,Q234,DOE,45,145.2,4.6,74,122.8,3.9,4005920015
1537,4.0,594.0,1.0,4007663.0,Q017,DOE,91,83.2,3.8,92,81.1,4.1,4005940001
1538,4.0,610.0,1.0,4008220.0,Q166,DOE,11,157.5,5.7,60,130.4,4.9,4006100001
1539,4.0,634.0,36.0,4009499.0,Q798,DOE,7,269.1,8.7,20,204.6,6.5,4006340036
1540,4.0,696.0,14.0,4442503.0,"Q070 within (Q070, Q970)",DOE,30,153.6,6.3,85,101.9,4.2,4006960014
1541,4.0,714.0,1.0,4012664.0,Q010,DOE,73,101.8,3.7,83,89.5,2.9,4007140001
1542,4.0,738.0,2.0,4013655.0,"Q445 within (Q445, Q446, Q949)",DOE,74,99.3,5.2,89,106.1,5.7,4007380002
1543,4.0,752.0,1.0,4014094.0,"Q151 within (Q151, Q925)",DOE,44,135.8,6.1,56,122.9,5.4,4007520001
1544,4.0,752.0,1.0,4014094.0,"Q925 within (Q151, Q925)",DOE,44,135.8,6.1,56,122.9,5.4,4007520001
1545,4.0,794.0,17.0,4015334.0,Q084,DOE,85,93.9,3.3,91,84.6,3.3,4007940017
1546,4.0,810.0,1.0,4016102.0,Q141,DOE,93,83.6,3.4,93,82.5,3.5,4008100001
1547,4.0,842.0,31.0,4017485.0,"Q085 within (Q085, Q981)",DOE,59,112.4,4.1,79,112.8,4.5,4008420031
1548,4.0,880.0,1.0,4019633.0,Q122,DOE,74,100,3.9,71,95.7,4,4008800001
1549,4.0,971.0,1.0,4021375.0,Q002,DOE,85,96.1,3.3,70,117,4.7,4009710001
1550,4.0,1109.0,16.0,4024487.0,Q127,DOE,57,116.3,4.6,54,120.5,5,4011090016
1551,4.0,1184.0,14.0,4027102.0,Q152,DOE,60,127.6,5.6,53,137.1,6.7,4011840014
1552,4.0,1239.0,1.0,4028447.0,"Q011 within (Q011, Q810, Q932)",DOE,14,176.2,7.7,59,147.4,7.1,4012390001
1553,4.0,1239.0,1.0,4028447.0,"Q810 within (Q011, Q810, Q932)",DOE,14,176.2,7.7,59,147.4,7.1,4012390001
1554,4.0,1247.0,41.0,4028697.0,Q297,DOE,Not Available,Not Available,Not Available,Not Available,Not Available,2.8,4012470041
1555,4.0,1252.0,1.0,4442764.0,Q145,DOE,65,92.8,4,43,114.4,5.3,4012520001
1556,4.0,1260.0,1.0,4028931.0,Q230,DOE,22,175.6,5.6,35,183.2,6.1,4012600001
1557,4.0,1281.0,38.0,4029691.0,Q885,DOE,42,160.1,4.7,37,154.1,4.6,4012810038
1558,4.0,1288.0,1.0,4029892.0,"Q069 within (Q069, Q869)",DOE,58,141.4,4.6,35,172.5,5.9,4012880001
1559,4.0,1349.0,28.0,4031853.0,Q012,DOE,48,125.4,5.2,25,156.5,6.8,4013490028
1560,4.0,1377.0,16.0,4437125.0,Q329,DOE,Not Available,Not Available,Not Available,67,138.5,5.1,4013770016
1561,4.0,1419.0,1.0,4034841.0,Q148,DOE,81,98.2,3.8,79,100.6,4.1,4014190001
1562,4.0,1423.0,1.0,4034891.0,Q227,DOE,66,84.2,3.5,83,97.1,3.5,4014230001
1563,4.0,1423.0,57.0,4034892.0,Q228,DOE,66,130,3.8,77,120.8,4,4014230057
1564,4.0,1441.0,15.0,4035441.0,Q149,DOE,81,115.3,4.1,82,112.4,4.2,4014410015
1565,4.0,1443.0,19.0,4437128.0,Q212,DOE,53,149.9,4.7,51,151.9,5,4014430019
1566,4.0,1454.0,18.0,4035799.0,Q280,DOE,Not Available,Not Available,0,86,117,5.6,4014540018
1567,4.0,1460.0,34.0,4035854.0,Q222,DOE,63,136.3,4.3,69,128,4.6,4014600034
1568,4.0,1514.0,1.0,4037370.0,Q089,DOE,21,203.8,7.1,61,100,3.7,4015140001
1569,4.0,1538.0,75.0,4467710.0,Q007,DOE,40,157.3,5,30,166.5,5.8,4015380075
1570,4.0,1571.0,36.0,4039316.0,Q322,DOE,61,130.8,4.5,56,127.2,4.6,4015710036
1571,4.0,1600.0,61.0,4437166.0,Q744,DOE,21,210.6,5.7,7,236.9,7.3,4016000061
1572,4.0,1607.0,1.0,4437176.0,"Q019 within (Q019, Q914, Q819)",DOE,74,124.3,4.4,95,82.4,3,4016070001
1573,4.0,1607.0,1.0,4437176.0,"Q819 within (Q019, Q914, Q819)",DOE,74,124.3,4.4,95,82.4,3,4016070001
1574,4.0,1608.0,58.0,4040271.0,Q260,DOE,6,254.3,7.4,4,257,7.7,4016080058
1575,4.0,1714.0,18.0,4042496.0,"Q292 within (Q292, Q997)",DOE,39,163,4.9,65,146,4.8,4017140018
